track_id,lon,lat,speed,time
128,23.732256,37.991269,0.0,1970-01-01 00:02:56.000
128,23.732256,37.991269,0.0,1970-01-01 00:02:57.000
128,23.732256,37.991269,0.0,1970-01-01 00:02:58.000
128,23.732256,37.991269,0.0,1970-01-01 00:02:59.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:00.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:01.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:02.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:03.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:04.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:05.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:06.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:07.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:08.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:09.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:10.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:11.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:12.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:13.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:14.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:15.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:16.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:17.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:18.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:19.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:20.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:21.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:22.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:23.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:24.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:25.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:26.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:27.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:28.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:29.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:30.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:31.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:32.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:33.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:34.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:35.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:36.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:37.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:38.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:39.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:40.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:41.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:42.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:43.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:44.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:45.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:46.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:47.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:48.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:49.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:50.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:51.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:52.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:53.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:54.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:55.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:56.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:57.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:58.000
128,23.732256,37.991269,0.0,1970-01-01 00:03:59.000
128,23.732256,37.991269,0.0,1970-01-01 00:04:00.000
128,23.732256,37.991269,0.0,1970-01-01 00:04:01.000
128,23.732256,37.991269,0.0,1970-01-01 00:04:02.000
128,23.732256,37.991269,0.001,1970-01-01 00:04:03.000
128,23.732256,37.991269,4.8304,1970-01-01 00:04:04.000
128,23.732257,37.991298,8.5169,1970-01-01 00:04:05.000
128,23.732257,37.991301,0.7388,1970-01-01 00:04:06.000
128,23.732257,37.991301,6.9574,1970-01-01 00:04:07.000
128,23.73226,37.991343,15.3516,1970-01-01 00:04:08.000
128,23.732264,37.991363,7.2399,1970-01-01 00:04:09.000
128,23.732278,37.991383,11.0598,1970-01-01 00:04:10.000
128,23.73229,37.991413,13.7203,1970-01-01 00:04:11.000
128,23.732299,37.991449,13.3827,1970-01-01 00:04:12.000
128,23.732318,37.991474,12.7085,1970-01-01 00:04:13.000
128,23.732358,37.991493,16.2431,1970-01-01 00:04:14.000
128,23.73241,37.991504,17.4143,1970-01-01 00:04:15.000
128,23.732464,37.991501,17.442999999999998,1970-01-01 00:04:16.000
128,23.732519,37.991494,17.3741,1970-01-01 00:04:17.000
128,23.732572,37.991488,15.7425,1970-01-01 00:04:18.000
128,23.732617,37.991482,13.5575,1970-01-01 00:04:19.000
128,23.732657,37.991477,12.1792,1970-01-01 00:04:20.000
128,23.732692,37.991472,9.9912,1970-01-01 00:04:21.000
128,23.732721,37.991468,9.8128,1970-01-01 00:04:22.000
128,23.732752,37.991464,9.2355,1970-01-01 00:04:23.000
128,23.732778,37.991459000000006,8.253,1970-01-01 00:04:24.000
128,23.732803,37.991456,7.2374,1970-01-01 00:04:25.000
128,23.732823,37.991453,5.5089,1970-01-01 00:04:26.000
128,23.732838,37.991451,4.9324,1970-01-01 00:04:27.000
128,23.732853,37.991449,4.0081,1970-01-01 00:04:28.000
128,23.732863,37.991448,2.2393,1970-01-01 00:04:29.000
128,23.732867,37.991447,0.5851,1970-01-01 00:04:30.000
128,23.732867,37.991447,0.0023,1970-01-01 00:04:31.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:32.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:33.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:34.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:35.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:36.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:37.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:38.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:39.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:40.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:41.000
128,23.732867,37.991447,0.0,1970-01-01 00:04:42.000
128,23.732867,37.991447,0.004,1970-01-01 00:04:43.000
128,23.732868,37.991447,1.4083,1970-01-01 00:04:44.000
128,23.73288,37.991445,7.325,1970-01-01 00:04:45.000
128,23.73291,37.991441,10.1112,1970-01-01 00:04:46.000
128,23.732941,37.991436,9.28,1970-01-01 00:04:47.000
